"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"890","D","2020/06/24 10:29:44.343","2020/06/24 10:29:44.343","-4.1588830833596715","true"
"890","D","2020/06/24 10:31:44.343","2020/06/24 10:31:44.343","-4.1588830833596715","true"
"890","E","2020/06/24 10:33:44.343","2020/06/24 10:33:44.343","-4.1588830833596715","true"
"890","A","2020/06/24 10:34:44.343","2020/06/24 10:34:44.343","-4.1588830833596715","true"
"890","B","2020/06/24 10:35:44.343","2020/06/24 10:35:44.343","-4.1588830833596715","true"
"890","C","2020/06/24 10:36:44.343","2020/06/24 10:36:44.343","-4.1588830833596715","true"
"890","F","2020/06/24 10:38:44.343","2020/06/24 10:38:44.343","-4.1588830833596715","true"
"891","B","2020/06/24 10:26:27.531","2020/06/24 10:26:27.531","-1.3862943611198906","true"
"891","D","2020/06/24 10:27:27.531","2020/06/24 10:27:27.531","-1.3862943611198906","true"
"891","B","2020/06/24 10:28:27.531","2020/06/24 10:28:27.531","-1.3862943611198906","true"
"892","D","2020/06/24 10:26:39.648","2020/06/24 10:26:39.648","-2.772588722239781","true"
"892","A","2020/06/24 10:28:39.648","2020/06/24 10:28:39.648","-2.772588722239781","true"
"892","F","2020/06/24 10:29:39.648","2020/06/24 10:29:39.648","-2.772588722239781","true"
"893","D","2020/06/24 10:26:52.261","2020/06/24 10:26:52.261","-1.3862943611198906","true"
"893","E","2020/06/24 10:27:52.261","2020/06/24 10:27:52.261","-1.3862943611198906","true"
"893","A","2020/06/24 10:28:52.261","2020/06/24 10:28:52.261","-1.3862943611198906","true"
"893","D","2020/06/24 10:29:52.261","2020/06/24 10:29:52.261","-1.3862943611198906","true"
"893","B","2020/06/24 10:30:52.261","2020/06/24 10:30:52.261","-1.3862943611198906","true"
"894","D","2020/06/24 10:27:37.727","2020/06/24 10:27:37.727","-3.4657359027997265","true"
"894","A","2020/06/24 10:29:37.727","2020/06/24 10:29:37.727","-3.4657359027997265","true"
"894","F","2020/06/24 10:30:37.727","2020/06/24 10:30:37.727","-3.4657359027997265","true"
"894","A","2020/06/24 10:32:37.727","2020/06/24 10:32:37.727","-3.4657359027997265","true"
"894","F","2020/06/24 10:33:37.727","2020/06/24 10:33:37.727","-3.4657359027997265","true"
"895","D","2020/06/24 10:29:08.018","2020/06/24 10:29:08.018","-3.4657359027997265","true"
"895","A","2020/06/24 10:31:08.018","2020/06/24 10:31:08.018","-3.4657359027997265","true"
"895","F","2020/06/24 10:32:08.018","2020/06/24 10:32:08.018","-3.4657359027997265","true"
"895","A","2020/06/24 10:34:08.018","2020/06/24 10:34:08.018","-3.4657359027997265","true"
"895","F","2020/06/24 10:35:08.018","2020/06/24 10:35:08.018","-3.4657359027997265","true"
"896","F","2020/06/24 10:30:22.417","2020/06/24 10:30:22.417","-4.852030263919617","true"
"896","A","2020/06/24 10:31:22.417","2020/06/24 10:31:22.417","-4.852030263919617","true"
"896","D","2020/06/24 10:32:22.417","2020/06/24 10:32:22.417","-4.852030263919617","true"
"896","F","2020/06/24 10:33:22.417","2020/06/24 10:33:22.417","-4.852030263919617","true"
"896","D","2020/06/24 10:35:22.417","2020/06/24 10:35:22.417","-4.852030263919617","true"
"896","B","2020/06/24 10:37:22.417","2020/06/24 10:37:22.417","-4.852030263919617","true"
"896","C","2020/06/24 10:38:22.417","2020/06/24 10:38:22.417","-4.852030263919617","true"
"896","E","2020/06/24 10:39:22.417","2020/06/24 10:39:22.417","-4.852030263919617","true"
"896","A","2020/06/24 10:40:22.417","2020/06/24 10:40:22.417","-4.852030263919617","true"
"896","F","2020/06/24 10:42:22.417","2020/06/24 10:42:22.417","-4.852030263919617","true"
"897","D","2020/06/24 10:30:02.830","2020/06/24 10:30:02.830","-1.3862943611198906","true"
"897","E","2020/06/24 10:31:02.830","2020/06/24 10:31:02.830","-1.3862943611198906","true"
"897","A","2020/06/24 10:32:02.830","2020/06/24 10:32:02.830","-1.3862943611198906","true"
"897","D","2020/06/24 10:33:02.830","2020/06/24 10:33:02.830","-1.3862943611198906","true"
"897","B","2020/06/24 10:34:02.830","2020/06/24 10:34:02.830","-1.3862943611198906","true"
"898","A","2020/06/24 10:32:25.792","2020/06/24 10:32:25.792","-5.545177444479562","true"
"898","F","2020/06/24 10:33:25.792","2020/06/24 10:33:25.792","-5.545177444479562","true"
"898","F","2020/06/24 10:34:25.792","2020/06/24 10:34:25.792","-5.545177444479562","true"
"898","D","2020/06/24 10:35:25.792","2020/06/24 10:35:25.792","-5.545177444479562","true"
"898","D","2020/06/24 10:37:25.792","2020/06/24 10:37:25.792","-5.545177444479562","true"
"898","E","2020/06/24 10:39:25.792","2020/06/24 10:39:25.792","-5.545177444479562","true"
"898","B","2020/06/24 10:40:25.792","2020/06/24 10:40:25.792","-5.545177444479562","true"
"898","A","2020/06/24 10:41:25.792","2020/06/24 10:41:25.792","-5.545177444479562","true"
"898","C","2020/06/24 10:42:25.792","2020/06/24 10:42:25.792","-5.545177444479562","true"
"898","F","2020/06/24 10:44:25.792","2020/06/24 10:44:25.792","-5.545177444479562","true"
"899","D","2020/06/24 10:32:36.713","2020/06/24 10:32:36.713","-1.3862943611198906","true"
"899","E","2020/06/24 10:33:36.713","2020/06/24 10:33:36.713","-1.3862943611198906","true"
"899","A","2020/06/24 10:34:36.713","2020/06/24 10:34:36.713","-1.3862943611198906","true"
"899","D","2020/06/24 10:35:36.713","2020/06/24 10:35:36.713","-1.3862943611198906","true"
"899","B","2020/06/24 10:36:36.713","2020/06/24 10:36:36.713","-1.3862943611198906","true"
"900","A","2020/06/24 10:33:57.147","2020/06/24 10:33:57.147","-5.545177444479562","true"
"900","F","2020/06/24 10:34:57.147","2020/06/24 10:34:57.147","-5.545177444479562","true"
"900","D","2020/06/24 10:35:57.147","2020/06/24 10:35:57.147","-5.545177444479562","true"
"900","F","2020/06/24 10:36:57.147","2020/06/24 10:36:57.147","-5.545177444479562","true"
"900","D","2020/06/24 10:38:57.147","2020/06/24 10:38:57.147","-5.545177444479562","true"
"900","E","2020/06/24 10:40:57.147","2020/06/24 10:40:57.147","-5.545177444479562","true"
"900","B","2020/06/24 10:41:57.147","2020/06/24 10:41:57.147","-5.545177444479562","true"
"900","C","2020/06/24 10:42:57.147","2020/06/24 10:42:57.147","-5.545177444479562","true"
"900","A","2020/06/24 10:43:57.147","2020/06/24 10:43:57.147","-5.545177444479562","true"
"900","F","2020/06/24 10:45:57.147","2020/06/24 10:45:57.147","-5.545177444479562","true"
"901","D","2020/06/24 10:33:25.764","2020/06/24 10:33:25.764","-1.3862943611198906","true"
"901","E","2020/06/24 10:34:25.764","2020/06/24 10:34:25.764","-1.3862943611198906","true"
"901","A","2020/06/24 10:35:25.764","2020/06/24 10:35:25.764","-1.3862943611198906","true"
"901","D","2020/06/24 10:36:25.764","2020/06/24 10:36:25.764","-1.3862943611198906","true"
"901","B","2020/06/24 10:37:25.764","2020/06/24 10:37:25.764","-1.3862943611198906","true"
"902","D","2020/06/24 10:33:32.022","2020/06/24 10:33:32.022","-1.3862943611198906","true"
"902","E","2020/06/24 10:34:32.022","2020/06/24 10:34:32.022","-1.3862943611198906","true"
"902","A","2020/06/24 10:35:32.022","2020/06/24 10:35:32.022","-1.3862943611198906","true"
"902","D","2020/06/24 10:36:32.022","2020/06/24 10:36:32.022","-1.3862943611198906","true"
"902","B","2020/06/24 10:37:32.022","2020/06/24 10:37:32.022","-1.3862943611198906","true"
"903","D","2020/06/24 10:33:54.785","2020/06/24 10:33:54.785","-1.3862943611198906","true"
"903","E","2020/06/24 10:34:54.785","2020/06/24 10:34:54.785","-1.3862943611198906","true"
"903","A","2020/06/24 10:35:54.785","2020/06/24 10:35:54.785","-1.3862943611198906","true"
"903","D","2020/06/24 10:36:54.785","2020/06/24 10:36:54.785","-1.3862943611198906","true"
"903","B","2020/06/24 10:37:54.785","2020/06/24 10:37:54.785","-1.3862943611198906","true"
"904","F","2020/06/24 10:35:03.890","2020/06/24 10:35:03.890","-4.852030263919617","true"
"904","D","2020/06/24 10:36:03.890","2020/06/24 10:36:03.890","-4.852030263919617","true"
"904","A","2020/06/24 10:37:03.890","2020/06/24 10:37:03.890","-4.852030263919617","true"
"904","F","2020/06/24 10:38:03.890","2020/06/24 10:38:03.890","-4.852030263919617","true"
"904","D","2020/06/24 10:40:03.890","2020/06/24 10:40:03.890","-4.852030263919617","true"
"904","B","2020/06/24 10:42:03.890","2020/06/24 10:42:03.890","-4.852030263919617","true"
"904","E","2020/06/24 10:43:03.890","2020/06/24 10:43:03.890","-4.852030263919617","true"
"904","C","2020/06/24 10:44:03.890","2020/06/24 10:44:03.890","-4.852030263919617","true"
"904","A","2020/06/24 10:45:03.890","2020/06/24 10:45:03.890","-4.852030263919617","true"
"904","F","2020/06/24 10:47:03.890","2020/06/24 10:47:03.890","-4.852030263919617","true"
"905","B","2020/06/24 10:34:47.489","2020/06/24 10:34:47.489","-1.3862943611198906","true"
"905","D","2020/06/24 10:35:47.489","2020/06/24 10:35:47.489","-1.3862943611198906","true"
"905","B","2020/06/24 10:36:47.489","2020/06/24 10:36:47.489","-1.3862943611198906","true"
"906","D","2020/06/24 10:35:40.658","2020/06/24 10:35:40.658","-1.3862943611198906","true"
"906","E","2020/06/24 10:36:40.658","2020/06/24 10:36:40.658","-1.3862943611198906","true"
"906","A","2020/06/24 10:37:40.658","2020/06/24 10:37:40.658","-1.3862943611198906","true"
"906","D","2020/06/24 10:38:40.658","2020/06/24 10:38:40.658","-1.3862943611198906","true"
"906","B","2020/06/24 10:39:40.658","2020/06/24 10:39:40.658","-1.3862943611198906","true"
"907","D","2020/06/24 10:37:20.589","2020/06/24 10:37:20.589","-1.3862943611198906","true"
"907","E","2020/06/24 10:38:20.589","2020/06/24 10:38:20.589","-1.3862943611198906","true"
"907","A","2020/06/24 10:39:20.589","2020/06/24 10:39:20.589","-1.3862943611198906","true"
"907","D","2020/06/24 10:40:20.589","2020/06/24 10:40:20.589","-1.3862943611198906","true"
"907","B","2020/06/24 10:41:20.589","2020/06/24 10:41:20.589","-1.3862943611198906","true"
"908","D","2020/06/24 10:38:32.769","2020/06/24 10:38:32.769","-4.1588830833596715","true"
"908","A","2020/06/24 10:40:32.769","2020/06/24 10:40:32.769","-4.1588830833596715","true"
"908","F","2020/06/24 10:41:32.769","2020/06/24 10:41:32.769","-4.1588830833596715","true"
"908","A","2020/06/24 10:43:32.769","2020/06/24 10:43:32.769","-4.1588830833596715","true"
"908","F","2020/06/24 10:44:32.769","2020/06/24 10:44:32.769","-4.1588830833596715","true"
"908","A","2020/06/24 10:46:32.769","2020/06/24 10:46:32.769","-4.1588830833596715","true"
"908","F","2020/06/24 10:47:32.769","2020/06/24 10:47:32.769","-4.1588830833596715","true"
"909","D","2020/06/24 10:39:18.894","2020/06/24 10:39:18.894","-2.772588722239781","true"
"909","A","2020/06/24 10:41:18.894","2020/06/24 10:41:18.894","-2.772588722239781","true"
"909","F","2020/06/24 10:42:18.894","2020/06/24 10:42:18.894","-2.772588722239781","true"
"910","D","2020/06/24 10:43:02.691","2020/06/24 10:43:02.691","-3.4657359027997265","true"
"910","A","2020/06/24 10:45:02.691","2020/06/24 10:45:02.691","-3.4657359027997265","true"
"910","F","2020/06/24 10:46:02.691","2020/06/24 10:46:02.691","-3.4657359027997265","true"
"910","A","2020/06/24 10:48:02.691","2020/06/24 10:48:02.691","-3.4657359027997265","true"
"910","F","2020/06/24 10:49:02.691","2020/06/24 10:49:02.691","-3.4657359027997265","true"
"911","D","2020/06/24 10:44:05.823","2020/06/24 10:44:05.823","-3.4657359027997265","true"
"911","C","2020/06/24 10:45:05.823","2020/06/24 10:45:05.823","-3.4657359027997265","true"
"911","A","2020/06/24 10:46:05.823","2020/06/24 10:46:05.823","-3.4657359027997265","true"
"911","F","2020/06/24 10:47:05.823","2020/06/24 10:47:05.823","-3.4657359027997265","true"
"911","A","2020/06/24 10:49:05.823","2020/06/24 10:49:05.823","-3.4657359027997265","true"
"911","F","2020/06/24 10:50:05.823","2020/06/24 10:50:05.823","-3.4657359027997265","true"
"912","B","2020/06/24 10:44:32.782","2020/06/24 10:44:32.782","-1.3862943611198906","true"
"912","D","2020/06/24 10:45:32.782","2020/06/24 10:45:32.782","-1.3862943611198906","true"
"912","B","2020/06/24 10:46:32.782","2020/06/24 10:46:32.782","-1.3862943611198906","true"
"913","B","2020/06/24 10:47:02.369","2020/06/24 10:47:02.369","-1.3862943611198906","true"
"913","D","2020/06/24 10:48:02.369","2020/06/24 10:48:02.369","-1.3862943611198906","true"
"913","B","2020/06/24 10:49:02.369","2020/06/24 10:49:02.369","-1.3862943611198906","true"
"914","B","2020/06/24 10:48:31.913","2020/06/24 10:48:31.913","-1.3862943611198906","true"
"914","D","2020/06/24 10:49:31.913","2020/06/24 10:49:31.913","-1.3862943611198906","true"
"914","B","2020/06/24 10:50:31.913","2020/06/24 10:50:31.913","-1.3862943611198906","true"
"915","D","2020/06/24 10:48:35.147","2020/06/24 10:48:35.147","-3.4657359027997265","true"
"915","C","2020/06/24 10:49:35.147","2020/06/24 10:49:35.147","-3.4657359027997265","true"
"915","A","2020/06/24 10:50:35.147","2020/06/24 10:50:35.147","-3.4657359027997265","true"
"915","F","2020/06/24 10:51:35.147","2020/06/24 10:51:35.147","-3.4657359027997265","true"
"915","A","2020/06/24 10:53:35.147","2020/06/24 10:53:35.147","-3.4657359027997265","true"
"915","F","2020/06/24 10:54:35.147","2020/06/24 10:54:35.147","-3.4657359027997265","true"
"916","A","2020/06/24 10:49:43.741","2020/06/24 10:49:43.741","-4.852030263919617","true"
"916","F","2020/06/24 10:50:43.741","2020/06/24 10:50:43.741","-4.852030263919617","true"
"916","F","2020/06/24 10:51:43.741","2020/06/24 10:51:43.741","-4.852030263919617","true"
"916","D","2020/06/24 10:52:43.741","2020/06/24 10:52:43.741","-4.852030263919617","true"
"916","D","2020/06/24 10:54:43.741","2020/06/24 10:54:43.741","-4.852030263919617","true"
"916","B","2020/06/24 10:56:43.741","2020/06/24 10:56:43.741","-4.852030263919617","true"
"916","E","2020/06/24 10:57:43.741","2020/06/24 10:57:43.741","-4.852030263919617","true"
"916","C","2020/06/24 10:58:43.741","2020/06/24 10:58:43.741","-4.852030263919617","true"
"916","A","2020/06/24 10:59:43.741","2020/06/24 10:59:43.741","-4.852030263919617","true"
"916","F","2020/06/24 11:01:43.741","2020/06/24 11:01:43.741","-4.852030263919617","true"
"917","D","2020/06/24 10:48:58.585","2020/06/24 10:48:58.585","-6.238324625039508","true"
"917","A","2020/06/24 10:50:58.585","2020/06/24 10:50:58.585","-6.238324625039508","true"
"917","F","2020/06/24 10:51:58.585","2020/06/24 10:51:58.585","-6.238324625039508","true"
"917","A","2020/06/24 10:53:58.585","2020/06/24 10:53:58.585","-6.238324625039508","true"
"917","F","2020/06/24 10:54:58.585","2020/06/24 10:54:58.585","-6.238324625039508","true"
"917","A","2020/06/24 10:56:58.585","2020/06/24 10:56:58.585","-6.238324625039508","true"
"917","F","2020/06/24 10:57:58.585","2020/06/24 10:57:58.585","-6.238324625039508","true"
"917","A","2020/06/24 10:59:58.585","2020/06/24 10:59:58.585","-6.238324625039508","true"
"917","F","2020/06/24 11:00:58.585","2020/06/24 11:00:58.585","-6.238324625039508","true"
"917","A","2020/06/24 11:02:58.585","2020/06/24 11:02:58.585","-6.238324625039508","true"
"917","F","2020/06/24 11:03:58.585","2020/06/24 11:03:58.585","-6.238324625039508","true"
"917","A","2020/06/24 11:05:58.585","2020/06/24 11:05:58.585","-6.238324625039508","true"
"917","F","2020/06/24 11:06:58.585","2020/06/24 11:06:58.585","-6.238324625039508","true"
"918","F","2020/06/24 10:50:41.385","2020/06/24 10:50:41.385","-4.852030263919617","true"
"918","A","2020/06/24 10:51:41.385","2020/06/24 10:51:41.385","-4.852030263919617","true"
"918","F","2020/06/24 10:52:41.385","2020/06/24 10:52:41.385","-4.852030263919617","true"
"918","D","2020/06/24 10:53:41.385","2020/06/24 10:53:41.385","-4.852030263919617","true"
"918","D","2020/06/24 10:55:41.385","2020/06/24 10:55:41.385","-4.852030263919617","true"
"918","E","2020/06/24 10:57:41.385","2020/06/24 10:57:41.385","-4.852030263919617","true"
"918","A","2020/06/24 10:58:41.385","2020/06/24 10:58:41.385","-4.852030263919617","true"
"918","B","2020/06/24 10:59:41.385","2020/06/24 10:59:41.385","-4.852030263919617","true"
"918","C","2020/06/24 11:00:41.385","2020/06/24 11:00:41.385","-4.852030263919617","true"
"918","F","2020/06/24 11:02:41.385","2020/06/24 11:02:41.385","-4.852030263919617","true"
"919","B","2020/06/24 10:49:51.430","2020/06/24 10:49:51.430","-1.3862943611198906","true"
"919","D","2020/06/24 10:50:51.430","2020/06/24 10:50:51.430","-1.3862943611198906","true"
"919","B","2020/06/24 10:51:51.430","2020/06/24 10:51:51.430","-1.3862943611198906","true"
"920","D","2020/06/24 10:49:55.038","2020/06/24 10:49:55.038","-1.3862943611198906","true"
"920","E","2020/06/24 10:50:55.038","2020/06/24 10:50:55.038","-1.3862943611198906","true"
"920","A","2020/06/24 10:51:55.038","2020/06/24 10:51:55.038","-1.3862943611198906","true"
"920","D","2020/06/24 10:52:55.038","2020/06/24 10:52:55.038","-1.3862943611198906","true"
"920","B","2020/06/24 10:53:55.038","2020/06/24 10:53:55.038","-1.3862943611198906","true"
"921","D","2020/06/24 10:50:38.300","2020/06/24 10:50:38.300","-1.3862943611198906","true"
"921","E","2020/06/24 10:51:38.300","2020/06/24 10:51:38.300","-1.3862943611198906","true"
"921","A","2020/06/24 10:52:38.300","2020/06/24 10:52:38.300","-1.3862943611198906","true"
"921","D","2020/06/24 10:53:38.300","2020/06/24 10:53:38.300","-1.3862943611198906","true"
"921","B","2020/06/24 10:54:38.300","2020/06/24 10:54:38.300","-1.3862943611198906","true"
"922","F","2020/06/24 10:53:08.426","2020/06/24 10:53:08.426","-4.1588830833596715","true"
"922","D","2020/06/24 10:54:08.426","2020/06/24 10:54:08.426","-4.1588830833596715","true"
"922","A","2020/06/24 10:55:08.426","2020/06/24 10:55:08.426","-4.1588830833596715","true"
"922","F","2020/06/24 10:56:08.426","2020/06/24 10:56:08.426","-4.1588830833596715","true"
"922","D","2020/06/24 10:58:08.426","2020/06/24 10:58:08.426","-4.1588830833596715","true"
"922","E","2020/06/24 11:00:08.426","2020/06/24 11:00:08.426","-4.1588830833596715","true"
"922","A","2020/06/24 11:01:08.426","2020/06/24 11:01:08.426","-4.1588830833596715","true"
"922","B","2020/06/24 11:02:08.426","2020/06/24 11:02:08.426","-4.1588830833596715","true"
"922","C","2020/06/24 11:03:08.426","2020/06/24 11:03:08.426","-4.1588830833596715","true"
"922","F","2020/06/24 11:05:08.426","2020/06/24 11:05:08.426","-4.1588830833596715","true"
"923","D","2020/06/24 10:52:18.195","2020/06/24 10:52:18.195","-1.3862943611198906","true"
"923","E","2020/06/24 10:53:18.195","2020/06/24 10:53:18.195","-1.3862943611198906","true"
"923","A","2020/06/24 10:54:18.195","2020/06/24 10:54:18.195","-1.3862943611198906","true"
"923","D","2020/06/24 10:55:18.195","2020/06/24 10:55:18.195","-1.3862943611198906","true"
"923","B","2020/06/24 10:56:18.195","2020/06/24 10:56:18.195","-1.3862943611198906","true"
"924","A","2020/06/24 10:53:29.464","2020/06/24 10:53:29.464","-4.852030263919617","true"
"924","F","2020/06/24 10:54:29.464","2020/06/24 10:54:29.464","-4.852030263919617","true"
"924","F","2020/06/24 10:55:29.464","2020/06/24 10:55:29.464","-4.852030263919617","true"
"924","D","2020/06/24 10:56:29.464","2020/06/24 10:56:29.464","-4.852030263919617","true"
"924","D","2020/06/24 10:58:29.464","2020/06/24 10:58:29.464","-4.852030263919617","true"
"924","E","2020/06/24 11:00:29.464","2020/06/24 11:00:29.464","-4.852030263919617","true"
"924","B","2020/06/24 11:01:29.464","2020/06/24 11:01:29.464","-4.852030263919617","true"
"924","C","2020/06/24 11:02:29.464","2020/06/24 11:02:29.464","-4.852030263919617","true"
"924","A","2020/06/24 11:03:29.464","2020/06/24 11:03:29.464","-4.852030263919617","true"
"924","F","2020/06/24 11:05:29.464","2020/06/24 11:05:29.464","-4.852030263919617","true"
"925","D","2020/06/24 10:53:17.685","2020/06/24 10:53:17.685","-1.3862943611198906","true"
"925","E","2020/06/24 10:54:17.685","2020/06/24 10:54:17.685","-1.3862943611198906","true"
"925","A","2020/06/24 10:55:17.685","2020/06/24 10:55:17.685","-1.3862943611198906","true"
"925","D","2020/06/24 10:56:17.685","2020/06/24 10:56:17.685","-1.3862943611198906","true"
"925","B","2020/06/24 10:57:17.685","2020/06/24 10:57:17.685","-1.3862943611198906","true"
"926","D","2020/06/24 10:55:04.437","2020/06/24 10:55:04.437","-1.3862943611198906","true"
"926","E","2020/06/24 10:56:04.437","2020/06/24 10:56:04.437","-1.3862943611198906","true"
"926","A","2020/06/24 10:57:04.437","2020/06/24 10:57:04.437","-1.3862943611198906","true"
"926","D","2020/06/24 10:58:04.437","2020/06/24 10:58:04.437","-1.3862943611198906","true"
"926","B","2020/06/24 10:59:04.437","2020/06/24 10:59:04.437","-1.3862943611198906","true"
"927","D","2020/06/24 10:55:15.019","2020/06/24 10:55:15.019","-3.4657359027997265","true"
"927","C","2020/06/24 10:56:15.019","2020/06/24 10:56:15.019","-3.4657359027997265","true"
"927","A","2020/06/24 10:57:15.019","2020/06/24 10:57:15.019","-3.4657359027997265","true"
"927","F","2020/06/24 10:58:15.019","2020/06/24 10:58:15.019","-3.4657359027997265","true"
"927","A","2020/06/24 11:00:15.019","2020/06/24 11:00:15.019","-3.4657359027997265","true"
"927","F","2020/06/24 11:01:15.019","2020/06/24 11:01:15.019","-3.4657359027997265","true"
"928","B","2020/06/24 10:55:23.993","2020/06/24 10:55:23.993","-1.3862943611198906","true"
"928","D","2020/06/24 10:56:23.993","2020/06/24 10:56:23.993","-1.3862943611198906","true"
"928","B","2020/06/24 10:57:23.993","2020/06/24 10:57:23.993","-1.3862943611198906","true"
"929","D","2020/06/24 10:55:34.645","2020/06/24 10:55:34.645","-1.3862943611198906","true"
"929","E","2020/06/24 10:56:34.645","2020/06/24 10:56:34.645","-1.3862943611198906","true"
"929","A","2020/06/24 10:57:34.645","2020/06/24 10:57:34.645","-1.3862943611198906","true"
"929","D","2020/06/24 10:58:34.645","2020/06/24 10:58:34.645","-1.3862943611198906","true"
"929","B","2020/06/24 10:59:34.645","2020/06/24 10:59:34.645","-1.3862943611198906","true"
"930","D","2020/06/24 10:56:56.891","2020/06/24 10:56:56.891","-1.3862943611198906","true"
"930","E","2020/06/24 10:57:56.891","2020/06/24 10:57:56.891","-1.3862943611198906","true"
"930","A","2020/06/24 10:58:56.891","2020/06/24 10:58:56.891","-1.3862943611198906","true"
"930","D","2020/06/24 10:59:56.891","2020/06/24 10:59:56.891","-1.3862943611198906","true"
"930","B","2020/06/24 11:00:56.891","2020/06/24 11:00:56.891","-1.3862943611198906","true"
"931","D","2020/06/24 10:57:00.632","2020/06/24 10:57:00.632","-2.772588722239781","true"
"931","C","2020/06/24 10:58:00.632","2020/06/24 10:58:00.632","-2.772588722239781","true"
"931","A","2020/06/24 10:59:00.632","2020/06/24 10:59:00.632","-2.772588722239781","true"
"931","F","2020/06/24 11:00:00.632","2020/06/24 11:00:00.632","-2.772588722239781","true"
"932","D","2020/06/24 10:57:52.486","2020/06/24 10:57:52.486","-1.3862943611198906","true"
"932","E","2020/06/24 10:58:52.486","2020/06/24 10:58:52.486","-1.3862943611198906","true"
"932","A","2020/06/24 10:59:52.486","2020/06/24 10:59:52.486","-1.3862943611198906","true"
"932","D","2020/06/24 11:00:52.486","2020/06/24 11:00:52.486","-1.3862943611198906","true"
"932","B","2020/06/24 11:01:52.486","2020/06/24 11:01:52.486","-1.3862943611198906","true"
"933","B","2020/06/24 11:00:41.483","2020/06/24 11:00:41.483","-1.3862943611198906","true"
"933","D","2020/06/24 11:01:41.483","2020/06/24 11:01:41.483","-1.3862943611198906","true"
"933","B","2020/06/24 11:02:41.483","2020/06/24 11:02:41.483","-1.3862943611198906","true"
"934","D","2020/06/24 11:01:02.849","2020/06/24 11:01:02.849","-1.3862943611198906","true"
"934","E","2020/06/24 11:02:02.849","2020/06/24 11:02:02.849","-1.3862943611198906","true"
"934","A","2020/06/24 11:03:02.849","2020/06/24 11:03:02.849","-1.3862943611198906","true"
"934","D","2020/06/24 11:04:02.849","2020/06/24 11:04:02.849","-1.3862943611198906","true"
"934","B","2020/06/24 11:05:02.849","2020/06/24 11:05:02.849","-1.3862943611198906","true"
"935","D","2020/06/24 11:01:11.299","2020/06/24 11:01:11.299","-2.772588722239781","true"
"935","C","2020/06/24 11:02:11.299","2020/06/24 11:02:11.299","-2.772588722239781","true"
"935","A","2020/06/24 11:03:11.299","2020/06/24 11:03:11.299","-2.772588722239781","true"
"935","F","2020/06/24 11:04:11.299","2020/06/24 11:04:11.299","-2.772588722239781","true"
"936","F","2020/06/24 11:05:02.381","2020/06/24 11:05:02.381","-4.1588830833596715","true"
"936","D","2020/06/24 11:06:02.381","2020/06/24 11:06:02.381","-4.1588830833596715","true"
"936","A","2020/06/24 11:07:02.381","2020/06/24 11:07:02.381","-4.1588830833596715","true"
"936","F","2020/06/24 11:08:02.381","2020/06/24 11:08:02.381","-4.1588830833596715","true"
"936","D","2020/06/24 11:10:02.381","2020/06/24 11:10:02.381","-4.1588830833596715","true"
"936","B","2020/06/24 11:12:02.381","2020/06/24 11:12:02.381","-4.1588830833596715","true"
"936","C","2020/06/24 11:13:02.381","2020/06/24 11:13:02.381","-4.1588830833596715","true"
"936","E","2020/06/24 11:14:02.381","2020/06/24 11:14:02.381","-4.1588830833596715","true"
"936","A","2020/06/24 11:15:02.381","2020/06/24 11:15:02.381","-4.1588830833596715","true"
"936","F","2020/06/24 11:17:02.381","2020/06/24 11:17:02.381","-4.1588830833596715","true"
"937","B","2020/06/24 11:04:10.371","2020/06/24 11:04:10.371","-1.3862943611198906","true"
"937","D","2020/06/24 11:05:10.371","2020/06/24 11:05:10.371","-1.3862943611198906","true"
"937","B","2020/06/24 11:06:10.371","2020/06/24 11:06:10.371","-1.3862943611198906","true"
"938","D","2020/06/24 11:05:36.123","2020/06/24 11:05:36.123","-1.3862943611198906","true"
"938","E","2020/06/24 11:06:36.123","2020/06/24 11:06:36.123","-1.3862943611198906","true"
"938","A","2020/06/24 11:07:36.123","2020/06/24 11:07:36.123","-1.3862943611198906","true"
"938","D","2020/06/24 11:08:36.123","2020/06/24 11:08:36.123","-1.3862943611198906","true"
"938","B","2020/06/24 11:09:36.123","2020/06/24 11:09:36.123","-1.3862943611198906","true"
"939","B","2020/06/24 11:06:36.594","2020/06/24 11:06:36.594","-1.3862943611198906","true"
"939","D","2020/06/24 11:07:36.594","2020/06/24 11:07:36.594","-1.3862943611198906","true"
"939","B","2020/06/24 11:08:36.594","2020/06/24 11:08:36.594","-1.3862943611198906","true"
"940","B","2020/06/24 11:06:59.548","2020/06/24 11:06:59.548","-1.3862943611198906","true"
"940","D","2020/06/24 11:07:59.548","2020/06/24 11:07:59.548","-1.3862943611198906","true"
"940","B","2020/06/24 11:08:59.548","2020/06/24 11:08:59.548","-1.3862943611198906","true"
"941","D","2020/06/24 11:07:38.362","2020/06/24 11:07:38.362","-4.1588830833596715","true"
"941","C","2020/06/24 11:08:38.362","2020/06/24 11:08:38.362","-4.1588830833596715","true"
"941","A","2020/06/24 11:09:38.362","2020/06/24 11:09:38.362","-4.1588830833596715","true"
"941","F","2020/06/24 11:10:38.362","2020/06/24 11:10:38.362","-4.1588830833596715","true"
"941","A","2020/06/24 11:12:38.362","2020/06/24 11:12:38.362","-4.1588830833596715","true"
"941","F","2020/06/24 11:13:38.362","2020/06/24 11:13:38.362","-4.1588830833596715","true"
